,Host,Log_Name1,Log_Name,Date_Time,Method,Response_Code,Bytes_Sent,URL,User_Agent,id,Rank,time_diff,year,month,day,hour,date,day_of_week,dif_seg_clicks
77,31.184.238.128,-,-,2015-09-14 12:23:47,GET /access.log HTTP/1.0,200,16972,http://avanafil-50mg-buy-safely.tumblr.com,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.102 Safari/537.36",2015-09-14 12:23:47200http://avanafil-50mg-buy-safely.tumblr.com,31.0,0 days 00:11:22.000000000,2015,9,14,12,2015-09-14,Lunes,682
79,31.184.238.128,-,-,2015-09-14 12:35:05,GET /access.log HTTP/1.0,200,17376,http://gravatar.com/tradlisirahowthe,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",2015-09-14 12:35:05200http://gravatar.com/tradlisirahowthe,32.0,0 days 00:11:18.000000000,2015,9,14,12,2015-09-14,Lunes,678
82,31.184.238.128,-,-,2015-09-14 12:46:31,GET /access.log HTTP/1.0,200,18011,http://gravatar.com/buyfrumil5mg,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36 OPR/19.0.1326.63",2015-09-14 12:46:31200http://gravatar.com/buyfrumil5mg,33.0,0 days 00:11:26.000000000,2015,9,14,12,2015-09-14,Lunes,686
83,31.184.238.128,-,-,2015-09-14 12:57:52,GET /access.log HTTP/1.0,200,18260,http://gravatar.com/gkllevothroid,Opera/9.80 (Windows NT 6.1; Win64; x64) Presto/2.12.388 Version/12.16,2015-09-14 12:57:52200http://gravatar.com/gkllevothroid,34.0,0 days 00:11:21.000000000,2015,9,14,12,2015-09-14,Lunes,681
90,31.184.238.128,-,-,2015-09-14 13:09:06,GET /access.log HTTP/1.0,200,19788,http://p6levonorgestrel.forumcircle.com,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",2015-09-14 13:09:06200http://p6levonorgestrel.forumcircle.com,35.0,0 days 00:11:14.000000000,2015,9,14,13,2015-09-14,Lunes,674
92,31.184.238.128,-,-,2015-09-14 13:20:03,GET /access.log HTTP/1.0,200,20219,http://atroventr3k.forumcircle.com,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36",2015-09-14 13:20:03200http://atroventr3k.forumcircle.com,36.0,0 days 00:10:57.000000000,2015,9,14,13,2015-09-14,Lunes,657
93,31.184.238.128,-,-,2015-09-14 13:30:55,GET /access.log HTTP/1.0,200,20452,http://k5flutamide.aircus.com,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",2015-09-14 13:30:55200http://k5flutamide.aircus.com,37.0,0 days 00:10:52.000000000,2015,9,14,13,2015-09-14,Lunes,652
94,31.184.238.128,-,-,2015-09-14 13:41:32,GET /access.log HTTP/1.0,200,20681,http://www.theknot.com/wedding/oxcarbazepine-sale,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,2015-09-14 13:41:32200http://www.theknot.com/wedding/oxcarbazepine-sale,38.0,0 days 00:10:37.000000000,2015,9,14,13,2015-09-14,Lunes,637
98,31.184.238.128,-,-,2015-09-14 13:52:25,GET /access.log HTTP/1.0,200,21612,http://gravatar.com/riadisreracarra,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",2015-09-14 13:52:25200http://gravatar.com/riadisreracarra,39.0,0 days 00:10:53.000000000,2015,9,14,13,2015-09-14,Lunes,653
99,31.184.238.128,-,-,2015-09-14 14:03:14,GET /access.log HTTP/1.0,200,21840,http://gravatar.com/w6xzestoretic,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",2015-09-14 14:03:14200http://gravatar.com/w6xzestoretic,40.0,0 days 00:10:49.000000000,2015,9,14,14,2015-09-14,Lunes,649
101,31.184.238.128,-,-,2015-09-14 14:13:58,GET /access.log HTTP/1.0,200,22300,http://www.theknot.com/wedding/persantine-buying,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.102 Safari/537.36",2015-09-14 14:13:58200http://www.theknot.com/wedding/persantine-buying,41.0,0 days 00:10:44.000000000,2015,9,14,14,2015-09-14,Lunes,644
103,31.184.238.128,-,-,2015-09-14 14:25:22,GET /access.log HTTP/1.0,200,22734,http://cephalexin-250mg-buy-online.tumblr.com,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.102 Safari/537.36",2015-09-14 14:25:22200http://cephalexin-250mg-buy-online.tumblr.com,42.0,0 days 00:11:24.000000000,2015,9,14,14,2015-09-14,Lunes,684
104,31.184.238.128,-,-,2015-09-14 14:37:40,GET /access.log HTTP/1.0,200,22979,http://norgestrel-buy-cheap.over-blog.com,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",2015-09-14 14:37:40200http://norgestrel-buy-cheap.over-blog.com,43.0,0 days 00:12:18.000000000,2015,9,14,14,2015-09-14,Lunes,738
130,31.184.238.128,-,-,2015-09-14 14:48:57,GET /access.log HTTP/1.0,200,28902,http://orderfenofibrateonlinesale.page.tl,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36 OPR/18.0.1284.68",2015-09-14 14:48:57200http://orderfenofibrateonlinesale.page.tl,44.0,0 days 00:11:17.000000000,2015,9,14,14,2015-09-14,Lunes,677
132,31.184.238.128,-,-,2015-09-14 14:59:54,GET /access.log HTTP/1.0,200,29359,http://gravatar.com/olmesartan20mg28n,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.102 Safari/537.36",2015-09-14 14:59:54200http://gravatar.com/olmesartan20mg28n,45.0,0 days 00:10:57.000000000,2015,9,14,14,2015-09-14,Lunes,657
133,31.184.238.128,-,-,2015-09-14 15:11:00,GET /access.log HTTP/1.0,200,29596,http://www.theknot.com/wedding/triamcinolone-and-prices,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",2015-09-14 15:11:00200http://www.theknot.com/wedding/triamcinolone-and-prices,46.0,0 days 00:11:06.000000000,2015,9,14,15,2015-09-14,Lunes,666
141,31.184.238.128,-,-,2015-09-14 15:22:01,GET /access.log HTTP/1.0,200,31139,http://www.theknot.com/wedding/mebeverine-purchase-17,Opera/9.80 (Windows NT 6.1; Win64; x64) Presto/2.12.388 Version/12.16,2015-09-14 15:22:01200http://www.theknot.com/wedding/mebeverine-purchase-17,47.0,0 days 00:11:01.000000000,2015,9,14,15,2015-09-14,Lunes,661
143,31.184.238.128,-,-,2015-09-14 15:32:59,GET /access.log HTTP/1.0,200,31546,http://www.theknot.com/wedding/quetiapine-and-shipping,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36",2015-09-14 15:32:59200http://www.theknot.com/wedding/quetiapine-and-shipping,48.0,0 days 00:10:58.000000000,2015,9,14,15,2015-09-14,Lunes,658
145,31.184.238.128,-,-,2015-09-14 15:44:12,GET /access.log HTTP/1.0,200,31961,http://buy-rosuvastatin-20mg-online.aircus.com,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.13014 YaBrowser/13.12.1599.13014 Safari/537.36",2015-09-14 15:44:12200http://buy-rosuvastatin-20mg-online.aircus.com,49.0,0 days 00:11:13.000000000,2015,9,14,15,2015-09-14,Lunes,673
149,31.184.238.128,-,-,2015-09-14 15:55:19,GET /access.log HTTP/1.0,200,32970,http://www.theknot.com/wedding/shipping-and-starlix,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36 OPR/18.0.1284.68",2015-09-14 15:55:19200http://www.theknot.com/wedding/shipping-and-starlix,50.0,0 days 00:11:07.000000000,2015,9,14,15,2015-09-14,Lunes,667
151,31.184.238.128,-,-,2015-09-14 16:06:53,GET /access.log HTTP/1.0,200,33390,http://avanafil-buy.tumblr.com,Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.16,2015-09-14 16:06:53200http://avanafil-buy.tumblr.com,51.0,0 days 00:11:34.000000000,2015,9,14,16,2015-09-14,Lunes,694
152,31.184.238.128,-,-,2015-09-14 16:18:23,GET /access.log HTTP/1.0,200,33575,http://order-furazolidone-online.over-blog.com,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",2015-09-14 16:18:23200http://order-furazolidone-online.over-blog.com,52.0,0 days 00:11:30.000000000,2015,9,14,16,2015-09-14,Lunes,690
155,31.184.238.128,-,-,2015-09-14 16:29:56,GET /access.log HTTP/1.0,200,34203,http://gravatar.com/buyestrace1mgswitzerland,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36",2015-09-14 16:29:56200http://gravatar.com/buyestrace1mgswitzerland,53.0,0 days 00:11:33.000000000,2015,9,14,16,2015-09-14,Lunes,693
156,31.184.238.128,-,-,2015-09-14 16:41:13,GET /access.log HTTP/1.0,200,34439,http://buyflutamide250mgonline2014.aircus.com,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",2015-09-14 16:41:13200http://buyflutamide250mgonline2014.aircus.com,54.0,0 days 00:11:17.000000000,2015,9,14,16,2015-09-14,Lunes,677
158,31.184.238.128,-,-,2015-09-14 16:52:33,GET /access.log HTTP/1.0,200,34910,http://buylovastatin20mg247.forumcircle.com,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36 OPR/19.0.1326.63",2015-09-14 16:52:33200http://buylovastatin20mg247.forumcircle.com,55.0,0 days 00:11:20.000000000,2015,9,14,16,2015-09-14,Lunes,680
160,31.184.238.128,-,-,2015-09-14 17:03:53,GET /access.log HTTP/1.0,200,35404,http://gravatar.com/peperbtuledoorcont,Mozilla/5.0 (Windows NT 6.1; rv:26.0) Gecko/20100101 Firefox/26.0,2015-09-14 17:03:53200http://gravatar.com/peperbtuledoorcont,56.0,0 days 00:11:20.000000000,2015,9,14,17,2015-09-14,Lunes,680
162,31.184.238.128,-,-,2015-09-14 17:15:09,GET /access.log HTTP/1.0,200,35830,http://www.theknot.com/wedding/without-and-erythromycin,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,2015-09-14 17:15:09200http://www.theknot.com/wedding/without-and-erythromycin,57.0,0 days 00:11:16.000000000,2015,9,14,17,2015-09-14,Lunes,676
163,31.184.238.128,-,-,2015-09-14 17:26:28,GET /access.log HTTP/1.0,200,36048,http://5bchloromycetin500mg.forumcircle.com,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36",2015-09-14 17:26:28200http://5bchloromycetin500mg.forumcircle.com,58.0,0 days 00:11:19.000000000,2015,9,14,17,2015-09-14,Lunes,679
164,31.184.238.128,-,-,2015-09-14 17:37:51,GET /access.log HTTP/1.0,200,36290,http://gravatar.com/depakote125mgqug,Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.16,2015-09-14 17:37:51200http://gravatar.com/depakote125mgqug,59.0,0 days 00:11:23.000000000,2015,9,14,17,2015-09-14,Lunes,683
165,31.184.238.128,-,-,2015-09-14 17:49:22,GET /access.log HTTP/1.0,200,36474,http://buyfluconazolenorx.page.tl,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",2015-09-14 17:49:22200http://buyfluconazolenorx.page.tl,60.0,0 days 00:11:31.000000000,2015,9,14,17,2015-09-14,Lunes,691
166,31.184.238.128,-,-,2015-09-14 18:00:48,GET /access.log HTTP/1.0,200,36707,http://gravatar.com/akifaljipobo,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",2015-09-14 18:00:48200http://gravatar.com/akifaljipobo,61.0,0 days 00:11:26.000000000,2015,9,14,18,2015-09-14,Lunes,686
167,31.184.238.128,-,-,2015-09-14 18:12:07,GET /access.log HTTP/1.0,200,36939,http://buy-atomoxetine-10mg.aircus.com,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",2015-09-14 18:12:07200http://buy-atomoxetine-10mg.aircus.com,62.0,0 days 00:11:19.000000000,2015,9,14,18,2015-09-14,Lunes,679
168,31.184.238.128,-,-,2015-09-14 18:23:15,GET /access.log HTTP/1.0,200,37170,http://carbidopalevodopata.aircus.com,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,2015-09-14 18:23:15200http://carbidopalevodopata.aircus.com,63.0,0 days 00:11:08.000000000,2015,9,14,18,2015-09-14,Lunes,668
174,31.184.238.128,-,-,2015-09-14 18:34:40,GET /access.log HTTP/1.0,200,38370,http://www.theknot.com/wedding/parlodel-and-prices,Opera/9.80 (Windows NT 5.1) Presto/2.12.388 Version/12.16,2015-09-14 18:34:40200http://www.theknot.com/wedding/parlodel-and-prices,64.0,0 days 00:11:25.000000000,2015,9,14,18,2015-09-14,Lunes,685
179,31.184.238.128,-,-,2015-09-14 18:46:09,GET /access.log HTTP/1.0,200,39457,http://clindamycin300mgql.aircus.com,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,2015-09-14 18:46:09200http://clindamycin300mgql.aircus.com,65.0,0 days 00:11:29.000000000,2015,9,14,18,2015-09-14,Lunes,689
200,31.184.238.128,-,-,2015-09-14 18:57:28,GET /access.log HTTP/1.0,200,44763,http://gravatar.com/maltjetssilinliri,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.13014 YaBrowser/13.12.1599.13014 Safari/537.36",2015-09-14 18:57:28200http://gravatar.com/maltjetssilinliri,66.0,0 days 00:11:19.000000000,2015,9,14,18,2015-09-14,Lunes,679
206,31.184.238.128,-,-,2015-09-14 19:08:45,GET /access.log HTTP/1.0,200,46294,http://onthioridazine.forumcircle.com,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,2015-09-14 19:08:45200http://onthioridazine.forumcircle.com,67.0,0 days 00:11:17.000000000,2015,9,14,19,2015-09-14,Lunes,677
212,31.184.238.128,-,-,2015-09-14 19:19:30,GET /access.log HTTP/1.0,200,47706,http://gravatar.com/buyminocinonlineportugal,Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.16,2015-09-14 19:19:30200http://gravatar.com/buyminocinonlineportugal,68.0,0 days 00:10:45.000000000,2015,9,14,19,2015-09-14,Lunes,645
213,31.184.238.128,-,-,2015-09-14 19:30:30,GET /access.log HTTP/1.0,200,47905,http://gravatar.com/tiokormoomarlina,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.12785 YaBrowser/13.12.1599.12785 Safari/537.36",2015-09-14 19:30:30200http://gravatar.com/tiokormoomarlina,69.0,0 days 00:11:00.000000000,2015,9,14,19,2015-09-14,Lunes,660
218,31.184.238.128,-,-,2015-09-14 19:41:02,GET /access.log HTTP/1.0,200,49181,http://ipratropiumbromide789.over-blog.com,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.102 Safari/537.36",2015-09-14 19:41:02200http://ipratropiumbromide789.over-blog.com,70.0,0 days 00:10:32.000000000,2015,9,14,19,2015-09-14,Lunes,632
220,31.184.238.128,-,-,2015-09-14 19:51:51,GET /access.log HTTP/1.0,200,49615,http://www.theknot.com/wedding/zantac-and-rx,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.102 Safari/537.36",2015-09-14 19:51:51200http://www.theknot.com/wedding/zantac-and-rx,71.0,0 days 00:10:49.000000000,2015,9,14,19,2015-09-14,Lunes,649
221,31.184.238.128,-,-,2015-09-14 20:02:37,GET /access.log HTTP/1.0,200,49859,http://www.theknot.com/wedding/digoxin-and-prices,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",2015-09-14 20:02:37200http://www.theknot.com/wedding/digoxin-and-prices,72.0,0 days 00:10:46.000000000,2015,9,14,20,2015-09-14,Lunes,646
222,31.184.238.128,-,-,2015-09-14 20:13:25,GET /access.log HTTP/1.0,200,50101,http://pfchloramphenicol.forumcircle.com,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",2015-09-14 20:13:25200http://pfchloramphenicol.forumcircle.com,73.0,0 days 00:10:48.000000000,2015,9,14,20,2015-09-14,Lunes,648
225,31.184.238.128,-,-,2015-09-14 20:24:09,GET /access.log HTTP/1.0,200,50727,http://valacyclovir-1000mg-order-online.aircus.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/7.0.1 Safari/537.73.11",2015-09-14 20:24:09200http://valacyclovir-1000mg-order-online.aircus.com,74.0,0 days 00:10:44.000000000,2015,9,14,20,2015-09-14,Lunes,644
226,31.184.238.128,-,-,2015-09-14 20:34:43,GET /access.log HTTP/1.0,200,50987,http://clomiphene100mgh.aircus.com,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",2015-09-14 20:34:43200http://clomiphene100mgh.aircus.com,75.0,0 days 00:10:34.000000000,2015,9,14,20,2015-09-14,Lunes,634
227,31.184.238.128,-,-,2015-09-14 20:45:22,GET /access.log HTTP/1.0,200,51214,http://lamotrigine50mgl9.forumcircle.com,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36 OPR/19.0.1326.63",2015-09-14 20:45:22200http://lamotrigine50mgl9.forumcircle.com,76.0,0 days 00:10:39.000000000,2015,9,14,20,2015-09-14,Lunes,639
228,31.184.238.128,-,-,2015-09-14 20:55:59,GET /access.log HTTP/1.0,200,51471,http://gravatar.com/evunteldocormai,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",2015-09-14 20:55:59200http://gravatar.com/evunteldocormai,77.0,0 days 00:10:37.000000000,2015,9,14,20,2015-09-14,Lunes,637
232,31.184.238.128,-,-,2015-09-14 21:06:33,GET /access.log HTTP/1.0,200,52297,http://buyparacetamolireland.page.tl,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.102 Safari/537.36",2015-09-14 21:06:33200http://buyparacetamolireland.page.tl,78.0,0 days 00:10:34.000000000,2015,9,14,21,2015-09-14,Lunes,634
236,31.184.238.128,-,-,2015-09-14 21:17:17,GET /access.log HTTP/1.0,200,53324,http://www.theknot.com/wedding/mevacor-and-price,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.102 Safari/537.36 OPR/19.0.1326.59",2015-09-14 21:17:17200http://www.theknot.com/wedding/mevacor-and-price,79.0,0 days 00:10:44.000000000,2015,9,14,21,2015-09-14,Lunes,644
237,31.184.238.128,-,-,2015-09-14 21:27:53,GET /access.log HTTP/1.0,200,53589,http://jntrileptal300mg.forumcircle.com,Opera/9.80 (Windows NT 5.1) Presto/2.12.388 Version/12.16,2015-09-14 21:27:53200http://jntrileptal300mg.forumcircle.com,80.0,0 days 00:10:36.000000000,2015,9,14,21,2015-09-14,Lunes,636
241,31.184.238.128,-,-,2015-09-14 21:38:48,GET /access.log HTTP/1.0,200,54403,http://www.theknot.com/wedding/metformin-and-fast,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.102 Safari/537.36 OPR/19.0.1326.59",2015-09-14 21:38:48200http://www.theknot.com/wedding/metformin-and-fast,81.0,0 days 00:10:55.000000000,2015,9,14,21,2015-09-14,Lunes,655
242,31.184.238.128,-,-,2015-09-14 21:49:30,GET /access.log HTTP/1.0,200,54669,http://1btcefadroxil250mg.forumcircle.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/7.0.1 Safari/537.73.11",2015-09-14 21:49:30200http://1btcefadroxil250mg.forumcircle.com,82.0,0 days 00:10:42.000000000,2015,9,14,21,2015-09-14,Lunes,642
251,31.184.238.128,-,-,2015-09-14 22:00:28,GET /access.log HTTP/1.0,200,56478,http://buynimotoplowprice.forumcircle.com,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36 OPR/19.0.1326.63",2015-09-14 22:00:28200http://buynimotoplowprice.forumcircle.com,83.0,0 days 00:10:58.000000000,2015,9,14,22,2015-09-14,Lunes,658
253,31.184.238.128,-,-,2015-09-14 22:11:15,GET /access.log HTTP/1.0,200,56922,http://www.theknot.com/wedding/buying-compazine,Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.15,2015-09-14 22:11:15200http://www.theknot.com/wedding/buying-compazine,84.0,0 days 00:10:47.000000000,2015,9,14,22,2015-09-14,Lunes,647
255,31.184.238.128,-,-,2015-09-14 22:21:54,GET /access.log HTTP/1.0,200,57357,http://buy-simvastatin-40mg-online.tumblr.com,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36 OPR/20.0.1387.64",2015-09-14 22:21:54200http://buy-simvastatin-40mg-online.tumblr.com,85.0,0 days 00:10:39.000000000,2015,9,14,22,2015-09-14,Lunes,639
258,31.184.238.128,-,-,2015-09-14 22:32:39,GET /access.log HTTP/1.0,200,57973,http://www.theknot.com/wedding/mebendazole-and-rx,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:26.0) Gecko/20100101 Firefox/26.0,2015-09-14 22:32:39200http://www.theknot.com/wedding/mebendazole-and-rx,86.0,0 days 00:10:45.000000000,2015,9,14,22,2015-09-14,Lunes,645
260,31.184.238.128,-,-,2015-09-14 22:43:11,GET /access.log HTTP/1.0,200,58420,http://gravatar.com/headcompperlibalos,Opera/9.80 (Windows NT 5.1) Presto/2.12.388 Version/12.16,2015-09-14 22:43:11200http://gravatar.com/headcompperlibalos,87.0,0 days 00:10:32.000000000,2015,9,14,22,2015-09-14,Lunes,632
262,31.184.238.128,-,-,2015-09-14 22:54:09,GET /access.log HTTP/1.0,200,58806,http://gravatar.com/waiskyrsinmakinroo,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",2015-09-14 22:54:09200http://gravatar.com/waiskyrsinmakinroo,88.0,0 days 00:10:58.000000000,2015,9,14,22,2015-09-14,Lunes,658
263,31.184.238.128,-,-,2015-09-14 23:04:48,GET /access.log HTTP/1.0,200,59044,http://www.theknot.com/wedding/lozol-and-price,Opera/9.80 (Windows NT 6.1; Win64; x64) Presto/2.12.388 Version/12.16,2015-09-14 23:04:48200http://www.theknot.com/wedding/lozol-and-price,89.0,0 days 00:10:39.000000000,2015,9,14,23,2015-09-14,Lunes,639
269,31.184.238.128,-,-,2015-09-14 23:15:40,GET /access.log HTTP/1.0,200,60306,http://f4cefadroxil.forumcircle.com,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",2015-09-14 23:15:40200http://f4cefadroxil.forumcircle.com,90.0,0 days 00:10:52.000000000,2015,9,14,23,2015-09-14,Lunes,652
272,31.184.238.128,-,-,2015-09-14 23:26:31,GET /access.log HTTP/1.0,200,61045,http://gravatar.com/wranticmanessstatus,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,2015-09-14 23:26:31200http://gravatar.com/wranticmanessstatus,91.0,0 days 00:10:51.000000000,2015,9,14,23,2015-09-14,Lunes,651
275,31.184.238.128,-,-,2015-09-14 23:37:35,GET /access.log HTTP/1.0,200,61645,http://ezetimibe10mgt3.forumcircle.com,Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0,2015-09-14 23:37:35200http://ezetimibe10mgt3.forumcircle.com,92.0,0 days 00:11:04.000000000,2015,9,14,23,2015-09-14,Lunes,664
276,31.184.238.128,-,-,2015-09-14 23:48:38,GET /access.log HTTP/1.0,200,61839,http://ordertizanidinecheap.page.tl,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36",2015-09-14 23:48:38200http://ordertizanidinecheap.page.tl,93.0,0 days 00:11:03.000000000,2015,9,14,23,2015-09-14,Lunes,663
280,31.184.238.128,-,-,2015-09-14 23:59:40,GET /access.log HTTP/1.0,200,62788,http://dgmsimvastatin20mg.forumcircle.com,Mozilla/5.0 (Windows NT 5.1; rv:27.0) Gecko/20100101 Firefox/27.0,2015-09-14 23:59:40200http://dgmsimvastatin20mg.forumcircle.com,94.0,0 days 00:11:02.000000000,2015,9,14,23,2015-09-14,Lunes,662
282,31.184.238.128,-,-,2015-09-15 00:10:41,GET /access.log HTTP/1.0,200,63220,http://cyclophosphamide2h.forumcircle.com,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",2015-09-15 00:10:41200http://cyclophosphamide2h.forumcircle.com,95.0,0 days 00:11:01.000000000,2015,9,15,0,2015-09-15,Martes,661
285,31.184.238.128,-,-,2015-09-15 00:21:50,GET /access.log HTTP/1.0,200,63880,http://gravatar.com/ordercalciumacetatewithoutprescript,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,2015-09-15 00:21:50200http://gravatar.com/ordercalciumacetatewithoutprescript,96.0,0 days 00:11:09.000000000,2015,9,15,0,2015-09-15,Martes,669
